Format Version,1.23,Take Name,Werikson_IC_Gesto_B,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2022-02-09 02.21.22.268 ,Total Frames in Take,1595,Total Exported Frames,1595,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Gesture:Head,Gesture:Head,Gesture:Head,Gesture:Left,Gesture:Left,Gesture:Left,Gesture:Right,Gesture:Right,Gesture:Right,Gesture:Teste1,Gesture:Teste1,Gesture:Teste1
,ID,"67186D7C94E311EC6E30FC7E4D48E899","67186D7C94E311EC6E30FC7E4D48E899","67186D7C94E311EC6E30FC7E4D48E899","67186D7E94E311EC6E30FC7E4D48E899","67186D7E94E311EC6E30FC7E4D48E899","67186D7E94E311EC6E30FC7E4D48E899","67186D8094E311EC6E30FC7E4D48E899","67186D8094E311EC6E30FC7E4D48E899","67186D8094E311EC6E30FC7E4D48E899","9B37ADC794E311EC6E30FC7E4D48E899","9B37ADC794E311EC6E30FC7E4D48E899","9B37ADC794E311EC6E30FC7E4D48E899"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1097,4.570833,0.100823,1.712022,-0.126204,0.114521,1.433681,0.039953,0.063533,1.309261,-0.046715,,,
1098,4.575000,0.100666,1.712040,-0.126149,0.115893,1.434809,0.037505,0.063520,1.306030,-0.046307,,,
1099,4.579167,0.100548,1.712044,-0.126126,0.115903,1.436080,0.036216,0.061522,1.303686,-0.042004,,,
1100,4.583333,0.100377,1.712071,-0.125903,0.118148,1.437648,0.032845,0.061880,1.300985,-0.041437,,,
1101,4.587500,0.100049,1.712110,-0.125858,0.119217,1.438774,0.030546,0.061789,1.298332,-0.041217,,,
1102,4.591667,0.099903,1.712115,-0.125827,0.119466,1.439534,0.028266,0.061978,1.294948,-0.040893,,,
1103,4.595833,0.099752,1.712142,-0.125797,0.120508,1.441276,0.025808,0.062493,1.292440,-0.040133,,,
1104,4.600000,0.099618,1.712178,-0.125752,0.121601,1.442261,0.023453,0.061969,1.289406,-0.039540,,,
1105,4.604167,0.099483,1.712188,-0.125749,0.112919,1.417556,0.012799,0.062118,1.286404,-0.038268,,,
1106,4.608333,0.099339,1.712207,-0.125729,0.092385,1.361599,-0.007510,0.062087,1.282911,-0.037662,,,
1107,4.612500,0.099202,1.712239,-0.125700,0.071544,1.304582,-0.027052,0.061823,1.279771,-0.036759,,,
1108,4.616667,0.099218,1.712361,-0.125712,0.061942,1.276693,-0.035408,0.061728,1.276660,-0.035557,,,
1109,4.620833,0.098973,1.712208,-0.125731,0.061806,1.273432,-0.034698,0.061803,1.273545,-0.034133,,,
1110,4.625000,0.098580,1.712408,-0.126101,0.127687,1.447836,0.008526,0.061799,1.270332,-0.033051,,,
1111,4.629167,0.098113,1.712284,-0.126116,0.128966,1.448336,0.006053,0.061672,1.267039,-0.032326,,,
1112,4.633333,0.098129,1.712126,-0.126029,0.129490,1.448845,0.003609,0.062141,1.262197,-0.030715,,,
1113,4.637500,0.097502,1.712035,-0.125744,0.131338,1.449702,0.000282,0.061699,1.261194,-0.029778,,,
1114,4.641667,0.096996,1.712255,-0.125785,0.132466,1.450264,-0.002219,0.062033,1.256057,-0.029146,,,
1115,4.645833,0.096870,1.712273,-0.125786,0.133649,1.450807,-0.004719,0.062025,1.252805,-0.027350,,,
1116,4.650000,0.096728,1.712291,-0.125760,0.133914,1.450911,-0.007195,0.061930,1.249405,-0.026752,,,
1117,4.654167,0.096438,1.712485,-0.125676,0.135302,1.451558,-0.009710,0.061850,1.246386,-0.025091,,,
1118,4.658333,0.096485,1.712307,-0.125597,0.136620,1.451764,-0.012194,0.061728,1.242959,-0.024548,,,
1119,4.662500,0.096206,1.712517,-0.125662,0.137804,1.452149,-0.014678,0.061933,1.239071,-0.024121,,,
1120,4.666667,0.096057,1.712518,-0.125654,0.138500,1.452388,-0.017735,0.061066,1.236524,-0.021800,,,
1121,4.670833,0.095971,1.712531,-0.125668,0.139364,1.452767,-0.020001,0.060915,1.233109,-0.021153,,,
1122,4.675000,0.095838,1.712570,-0.125666,0.141277,1.452641,-0.022522,0.061122,1.229553,-0.019624,,,
1123,4.679167,0.095857,1.712516,-0.125660,0.142408,1.452862,-0.024946,0.061072,1.226079,-0.018141,,,
1124,4.683333,0.095750,1.712541,-0.125650,0.144091,1.453384,-0.028048,0.060831,1.222605,-0.016825,,,
1125,4.687500,0.095652,1.712570,-0.125669,0.144276,1.453071,-0.030422,0.060656,1.219050,-0.015630,,,
1126,4.691667,0.095531,1.712597,-0.125672,0.145144,1.452811,-0.032468,0.060455,1.215534,-0.014685,,,
1127,4.695833,0.095431,1.712618,-0.125687,0.146742,1.453375,-0.034826,0.060279,1.212362,-0.013754,,,
1128,4.700000,0.095334,1.712652,-0.125708,0.148346,1.453182,-0.037378,0.060133,1.209463,-0.012751,,,
1129,4.704167,0.095024,1.712697,-0.125722,0.148388,1.452187,-0.039659,0.060050,1.207434,-0.011779,,,
1130,4.708333,0.094937,1.712723,-0.125747,0.149267,1.452248,-0.041584,0.060013,1.206032,-0.010816,,,
1131,4.712500,0.094900,1.712703,-0.125858,0.150376,1.451812,-0.043795,0.060003,1.205014,-0.009844,,,
1132,4.716667,0.094808,1.712732,-0.125893,0.151641,1.451556,-0.045875,0.059999,1.204136,-0.008844,,,
1133,4.720833,0.094714,1.712761,-0.125896,0.152792,1.451573,-0.047999,0.059984,1.203158,-0.007795,,,
1134,4.725000,0.094612,1.712780,-0.125927,0.154469,1.451722,-0.050076,0.059939,1.201835,-0.006679,,,
1135,4.729167,0.094549,1.712800,-0.125965,0.154505,1.450399,-0.052255,0.059845,1.199925,-0.005477,,,
1136,4.733333,0.094457,1.712834,-0.125981,0.155332,1.450390,-0.054020,0.059683,1.197186,-0.004168,,,
1137,4.737500,0.094386,1.712835,-0.126036,0.156400,1.449854,-0.055993,0.059481,1.193950,-0.002800,,,
1138,4.741667,0.094316,1.712869,-0.126063,0.157383,1.449142,-0.057446,0.058832,1.190354,-0.001706,,,
1139,4.745833,0.093835,1.712952,-0.126427,0.158221,1.449090,-0.059082,0.058065,1.186935,-0.000835,,,
1140,4.750000,0.093604,1.713152,-0.126363,0.159188,1.448495,-0.060942,0.057626,1.184055,0.000089,,,
1141,4.754167,0.093554,1.713177,-0.126400,0.160605,1.448045,-0.062860,0.057081,1.181125,0.001005,,,
1142,4.758333,0.093506,1.713186,-0.126440,0.161604,1.447412,-0.064626,0.056159,1.177519,0.001971,,,
1143,4.762500,0.093463,1.713207,-0.126654,0.162312,1.446728,-0.065683,0.055206,1.173742,0.002962,,,
1144,4.766667,0.093412,1.713232,-0.126690,0.162131,1.446214,-0.067108,0.054652,1.170495,0.003932,,,
1145,4.770833,0.093390,1.713267,-0.126721,0.158439,1.442585,-0.062949,0.054258,1.167428,0.004960,,,
1146,4.775000,0.093356,1.713296,-0.126761,0.150790,1.435405,-0.052486,0.053642,1.164094,0.006053,,,
1147,4.779167,0.093333,1.713321,-0.126807,0.143778,1.428688,-0.043017,0.052797,1.160477,0.007296,,,
1148,4.783333,0.093332,1.713349,-0.126850,0.138615,1.423542,-0.036476,0.051803,1.156682,0.008635,,,
1149,4.787500,0.093297,1.713383,-0.126878,0.135224,1.419687,-0.032694,0.050745,1.152813,0.010013,,,
1150,4.791667,0.093284,1.713411,-0.126921,0.133397,1.416973,-0.031338,0.049704,1.148976,0.011373,,,
1151,4.795833,0.093301,1.713443,-0.126961,0.132929,1.415253,-0.032077,0.048763,1.145277,0.012661,,,
1152,4.800000,0.093345,1.713583,-0.127305,0.133614,1.414375,-0.034580,0.048004,1.141819,0.013819,,,
1153,4.804167,0.093343,1.713593,-0.127352,0.135243,1.414191,-0.038514,0.047510,1.138708,0.014793,,,
1154,4.808333,0.093332,1.713566,-0.127391,0.137612,1.414551,-0.043547,0.047175,1.135806,0.015655,,,
1155,4.812500,0.093311,1.713488,-0.127416,0.140513,1.415306,-0.049349,0.046541,1.132962,0.016014,,,
1156,4.816667,0.093292,1.713390,-0.127433,0.143739,1.416307,-0.055588,0.045377,1.130613,0.016337,,,
1157,4.820833,0.093289,1.713306,-0.127446,0.147085,1.417403,-0.061932,0.044641,1.128042,0.017230,,,
1158,4.825000,0.093313,1.713269,-0.127460,0.150344,1.418446,-0.068048,0.043998,1.125366,0.017464,,,
1159,4.829167,0.093378,1.713311,-0.127480,0.153309,1.419286,-0.073606,0.043114,1.122338,0.017803,,,
1160,4.833333,0.093497,1.713464,-0.127511,0.155774,1.419774,-0.078274,0.042392,1.119733,0.018333,,,
1161,4.837500,0.093681,1.713761,-0.127557,0.157532,1.419760,-0.081720,0.041701,1.117475,0.018755,,,
1162,4.841667,0.093903,1.714141,-0.127613,0.158377,1.419094,-0.083613,0.040883,1.115138,0.018876,,,
1163,4.845833,0.093970,1.714213,-0.127618,0.158696,1.418054,-0.084618,0.039993,1.112964,0.018942,,,
1164,4.850000,0.093867,1.714476,-0.127693,0.158796,1.416481,-0.084428,0.039144,1.110860,0.019309,,,
1165,4.854167,0.093932,1.714555,-0.127690,0.159332,1.414777,-0.084743,0.038334,1.109014,0.019863,,,
1166,4.858333,0.093998,1.714622,-0.127707,0.159817,1.413948,-0.084698,0.037608,1.107362,0.020063,,,
1167,4.862500,0.094203,1.714637,-0.127702,0.160338,1.412225,-0.084945,0.036939,1.105787,0.019904,,,
1168,4.866667,0.094323,1.714418,-0.127475,0.160785,1.411363,-0.084824,0.035963,1.104538,0.019777,,,
1169,4.870833,0.094382,1.714491,-0.127476,0.161382,1.409827,-0.084788,0.034555,1.103325,0.020212,,,
1170,4.875000,0.094479,1.715085,-0.127616,0.161751,1.408716,-0.084804,0.033621,1.102318,0.020226,,,
1171,4.879167,0.094566,1.715167,-0.127622,0.162313,1.407129,-0.084714,0.036496,1.106244,0.018698,,,
1172,4.883333,0.094679,1.715187,-0.127672,0.162916,1.405756,-0.084596,0.039127,1.110045,0.016893,,,
1173,4.887500,0.094760,1.715477,-0.127549,0.163265,1.404379,-0.084524,0.037703,1.108789,0.016353,,,
1174,4.891667,0.094856,1.715538,-0.127531,0.164523,1.403188,-0.084349,0.036325,1.107549,0.015807,,,
1175,4.895833,0.094913,1.715619,-0.127487,0.165091,1.401567,-0.084172,0.035035,1.106344,0.015252,,,
1176,4.900000,0.094990,1.715687,-0.127446,0.165445,1.400124,-0.084032,0.033828,1.105176,0.014689,,,
1177,4.904167,0.095320,1.715738,-0.127432,0.166036,1.398688,-0.083819,0.032697,1.104048,0.014118,,,
1178,4.908333,0.095869,1.715736,-0.127051,0.166433,1.396721,-0.083912,0.031637,1.102962,0.013539,,,
1179,4.912500,0.095977,1.715900,-0.127083,0.167006,1.395805,-0.083409,0.030643,1.101920,0.012954,,,
1180,4.916667,0.096094,1.715965,-0.127023,0.167562,1.394095,-0.083134,0.029707,1.100926,0.012363,,,
1181,4.920833,0.096330,1.716220,-0.126952,0.167994,1.392351,-0.083207,0.028826,1.099980,0.011766,,,
1182,4.925000,0.096754,1.716297,-0.127111,0.169000,1.391463,-0.082050,0.027992,1.099086,0.011165,,,
1183,4.929167,0.096869,1.716341,-0.126748,0.169655,1.390025,-0.081739,0.027200,1.098247,0.010560,,,
1184,4.933333,0.096980,1.716402,-0.126698,0.170073,1.388004,-0.081715,0.026445,1.097463,0.009951,,,
1185,4.937500,0.097045,1.716351,-0.126627,0.170680,1.386519,-0.081391,0.025720,1.096739,0.009340,,,
1186,4.941667,0.097146,1.716436,-0.126572,0.171239,1.385324,-0.080767,0.025020,1.096075,0.008727,,,
1187,4.945833,0.097227,1.716527,-0.126287,0.172165,1.383858,-0.080118,0.024339,1.095476,0.008113,,,
1188,4.950000,0.097328,1.716613,-0.126218,0.172799,1.382182,-0.079729,0.023671,1.094942,0.007498,,,
1189,4.954167,0.097433,1.716660,-0.126168,0.173237,1.380963,-0.079398,0.023011,1.094477,0.006883,,,
1190,4.958333,0.097562,1.716743,-0.126093,0.173902,1.379303,-0.078981,0.022352,1.094082,0.006268,,,
1191,4.962500,0.097674,1.716812,-0.126027,0.174555,1.377654,-0.078556,0.021689,1.093761,0.005655,,,
1192,4.966667,0.098135,1.716656,-0.125803,0.175258,1.376023,-0.078067,0.021017,1.093516,0.005044,,,
1193,4.970833,0.098248,1.716719,-0.125723,0.176056,1.374426,-0.077454,0.020329,1.093348,0.004436,,,
1194,4.975000,0.098416,1.717287,-0.125807,0.176945,1.372864,-0.076725,0.019619,1.093261,0.003831,,,
1195,4.979167,0.098545,1.717350,-0.125718,0.177916,1.371336,-0.075889,0.018883,1.093256,0.003229,,,
1196,4.983333,0.098849,1.717945,-0.125514,0.178966,1.369842,-0.074953,0.018113,1.093337,0.002633,,,
1197,4.987500,0.099404,1.717948,-0.125106,0.180087,1.368381,-0.073924,0.017305,1.093505,0.002042,,,
1198,4.991667,0.099537,1.717999,-0.125011,0.181273,1.366954,-0.072810,0.016452,1.093763,0.001457,,,
1199,4.995833,0.099649,1.718009,-0.124883,0.182519,1.365559,-0.071619,0.015575,1.094067,0.000875,,,
1200,5.000000,0.099753,1.717995,-0.124732,0.183818,1.364196,-0.070359,0.015043,1.094757,0.000416,,,
1201,5.004167,0.099868,1.717996,-0.124590,0.185164,1.362865,-0.069038,0.014883,1.094928,0.000068,,,
1202,5.008333,0.099997,1.718004,-0.124442,0.186552,1.361565,-0.067663,0.014569,1.095260,-0.000251,,,
1203,5.012500,0.100139,1.718018,-0.124288,0.187974,1.360296,-0.066242,0.014109,1.095276,-0.000891,,,
1204,5.016667,0.100293,1.718037,-0.124129,0.189426,1.359058,-0.064782,0.013842,1.095667,-0.001196,,,
1205,5.020833,0.100458,1.718061,-0.123965,0.190900,1.357850,-0.063292,0.013436,1.097080,-0.001184,,,
1206,5.025000,0.100634,1.718089,-0.123795,0.192392,1.356671,-0.061779,0.013384,1.097441,-0.001447,,,
1207,5.029167,0.100820,1.718121,-0.123621,0.193894,1.355522,-0.060251,0.012439,1.097152,-0.002700,,,
1208,5.033333,0.101015,1.718155,-0.123442,0.195401,1.354402,-0.058716,0.012272,1.097697,-0.002926,,,
1209,5.037500,0.101218,1.718191,-0.123258,0.196906,1.353310,-0.057181,0.012031,1.098867,-0.002853,,,
1210,5.041667,0.101429,1.718229,-0.123070,0.198405,1.352247,-0.055654,0.011596,1.099418,-0.003391,,,
1211,5.045833,0.101646,1.718267,-0.122877,0.199890,1.351211,-0.054143,0.011574,1.099910,-0.003601,,,
1212,5.050000,0.101870,1.718305,-0.122681,0.201355,1.350203,-0.052656,0.011425,1.100523,-0.003791,,,
1213,5.054167,0.102098,1.718343,-0.122480,0.202795,1.349221,-0.051200,0.011065,1.101359,-0.004016,,,
1214,5.058333,0.102332,1.718380,-0.122276,0.204203,1.348266,-0.049782,0.010806,1.102301,-0.004173,,,
1215,5.062500,0.102568,1.718415,-0.122068,0.205573,1.347337,-0.048412,0.010823,1.102808,-0.004349,,,
1216,5.066667,0.102808,1.718447,-0.121857,0.206900,1.346434,-0.047096,0.010686,1.104136,-0.004190,,,
1217,5.070833,0.103050,1.718477,-0.121642,0.208176,1.345556,-0.045843,0.010448,1.104384,-0.004685,,,
1218,5.075000,0.103293,1.718502,-0.121424,0.209397,1.344702,-0.044659,0.010211,1.105345,-0.004842,,,
1219,5.079167,0.103537,1.718523,-0.121204,0.210556,1.343874,-0.043553,0.010285,1.106595,-0.004637,,,
1220,5.083333,0.103780,1.718539,-0.120981,0.211647,1.343069,-0.042533,0.010099,1.106903,-0.005135,,,
1221,5.087500,0.104023,1.718549,-0.120755,0.212663,1.342288,-0.041606,0.009923,1.107949,-0.005269,,,
1222,5.091667,0.104264,1.718553,-0.120527,0.213600,1.341530,-0.040779,0.009861,1.109301,-0.005064,,,
1223,5.095833,0.104502,1.718550,-0.120296,0.214450,1.340795,-0.040062,0.009845,1.109514,-0.005564,,,
1224,5.100000,0.104737,1.718539,-0.120064,0.215208,1.340083,-0.039460,0.009261,1.109833,-0.006370,,,
1225,5.104167,0.104968,1.718519,-0.119829,0.215867,1.339392,-0.038983,0.009063,1.111564,-0.006155,,,
1226,5.108333,0.105195,1.718491,-0.119593,0.216422,1.338724,-0.038638,0.009474,1.112447,-0.006286,,,
1227,5.112500,0.105418,1.718458,-0.119356,0.216866,1.338076,-0.038432,0.009426,1.112647,-0.006762,,,
1228,5.116667,0.105635,1.718377,-0.119101,0.217194,1.337449,-0.038374,0.009428,1.114090,-0.006524,,,
1229,5.120833,0.105793,1.718334,-0.118919,0.217399,1.336843,-0.038470,0.010716,1.106969,0.008060,,,
1230,5.125000,0.105904,1.718337,-0.118804,0.217541,1.336247,-0.038647,0.011907,1.109188,0.007353,,,
1231,5.129167,0.106049,1.718311,-0.118705,0.218029,1.335295,-0.038679,0.009314,1.116759,-0.006824,,,
1232,5.133333,0.106178,1.718310,-0.118608,0.218685,1.334241,-0.038416,0.009395,1.117474,-0.006891,,,
1233,5.137500,0.106304,1.718536,-0.118608,0.219330,1.333335,-0.037707,0.009295,1.118512,-0.006982,,,
1234,5.141667,0.106482,1.718810,-0.118521,0.219788,1.332830,-0.036400,0.009117,1.119460,-0.007046,,,
1235,5.145833,0.106714,1.718901,-0.118249,0.220091,1.332608,-0.034744,0.008402,1.110920,0.007543,,,
1236,5.150000,0.106939,1.718872,-0.117873,0.220479,1.331780,-0.034343,0.009454,1.120697,-0.007153,,,
1237,5.154167,0.107075,1.718883,-0.117621,0.220975,1.330571,-0.034213,0.012167,1.116392,0.006023,,,
1238,5.158333,0.107154,1.718863,-0.117467,0.221548,1.329168,-0.034200,0.009293,1.122681,-0.007232,,,
1239,5.162500,0.107269,1.718833,-0.117340,0.221988,1.328420,-0.033667,0.010200,1.112294,0.006432,,,
1240,5.166667,0.107418,1.718926,-0.117297,0.222293,1.328283,-0.032662,0.009397,1.123535,-0.007563,,,
1241,5.170833,0.107479,1.718779,-0.116874,0.221336,1.330025,-0.031309,0.013112,1.119736,0.005528,,,
1242,5.175000,0.107844,1.718755,-0.116782,0.221787,1.329039,-0.030932,0.010235,1.124904,-0.007561,,,
1243,5.179167,0.108076,1.718642,-0.116643,0.223364,1.325664,-0.032276,0.010523,1.115152,0.006025,,,
1244,5.183333,0.108171,1.718533,-0.116507,0.224118,1.323871,-0.032341,0.010237,1.115086,0.006101,,,
1245,5.187500,0.108261,1.718518,-0.116419,0.222923,1.326051,-0.029406,0.011319,1.118441,0.005790,,,
1246,5.191667,0.108520,1.718328,-0.116439,0.223374,1.324818,-0.028997,0.012164,1.120978,0.005332,,,
1247,5.195833,0.108612,1.718322,-0.116347,0.224601,1.320984,-0.029438,0.012355,1.121691,0.004880,,,
1248,5.200000,0.108698,1.718295,-0.116265,0.223816,1.322332,-0.028759,0.012248,1.121606,0.004415,,,
1249,5.204167,0.108779,1.718277,-0.116162,0.224069,1.321219,-0.028361,0.012200,1.121952,0.004155,,,
1250,5.208333,0.109291,1.718195,-0.115726,0.224280,1.320397,-0.027573,0.012188,1.122468,0.004080,,,
1251,5.212500,0.109558,1.718495,-0.115671,0.224821,1.318670,-0.026225,0.012304,1.123122,0.003989,,,
1252,5.216667,0.109579,1.718519,-0.115374,0.224975,1.317757,-0.026259,0.012448,1.123734,0.003905,,,
1253,5.220833,0.109648,1.718507,-0.115304,0.225265,1.316336,-0.025905,0.012476,1.124080,0.003750,,,
1254,5.225000,0.109711,1.718497,-0.115214,0.225478,1.314469,-0.025312,0.012449,1.124121,0.003595,,,
1255,5.229167,0.109781,1.718480,-0.115145,0.225767,1.313144,-0.025589,0.012471,1.124142,0.003510,,,
1256,5.233333,0.109833,1.718474,-0.115069,0.226370,1.311852,-0.024379,0.012479,1.124061,0.003465,,,
1257,5.237500,0.109894,1.718475,-0.114974,0.226699,1.309752,-0.023752,0.012452,1.124051,0.003389,,,
1258,5.241667,0.109912,1.718467,-0.114898,0.226509,1.308628,-0.023479,0.012389,1.124068,0.003252,,,
1259,5.245833,0.109957,1.718464,-0.114832,0.226701,1.306520,-0.022966,0.012357,1.124090,0.002987,,,
1260,5.250000,0.110005,1.718444,-0.114469,0.226981,1.304765,-0.022956,0.012365,1.124107,0.002637,,,
1261,5.254167,0.110043,1.718438,-0.114399,0.227482,1.302812,-0.021874,0.012386,1.124028,0.002099,,,
1262,5.258333,0.110075,1.718424,-0.114337,0.227592,1.301200,-0.021905,0.012295,1.123684,0.001663,,,
1263,5.262500,0.110082,1.718438,-0.114273,0.228016,1.299218,-0.021500,0.012104,1.123149,0.001375,,,
1264,5.266667,0.110119,1.718418,-0.114216,0.228026,1.296955,-0.020629,0.011858,1.122518,0.001216,,,
1265,5.270833,0.110134,1.718403,-0.114157,0.228703,1.295370,-0.019792,0.011725,1.122189,0.001032,,,
1266,5.275000,0.110157,1.718391,-0.114106,0.228953,1.292778,-0.019830,0.011631,1.121895,0.000840,,,
1267,5.279167,0.110161,1.718390,-0.114049,0.229068,1.290913,-0.019600,0.011489,1.121382,0.000601,,,
1268,5.283333,0.110189,1.718372,-0.114011,0.229198,1.288269,-0.019526,0.011311,1.120621,0.000294,,,
1269,5.287500,0.110131,1.718416,-0.113869,0.229566,1.285602,-0.018976,0.011125,1.119842,-0.000037,,,
1270,5.291667,0.110139,1.718404,-0.113824,0.229856,1.283758,-0.017807,0.010944,1.119132,-0.000363,,,
1271,5.295833,0.110127,1.718385,-0.113774,0.230094,1.280963,-0.017526,0.010727,1.118375,-0.000712,,,
1272,5.300000,0.110139,1.718377,-0.113743,0.230659,1.278587,-0.017542,0.010454,1.117578,-0.001018,,,
1273,5.304167,0.110112,1.718389,-0.113522,0.230927,1.275657,-0.017156,0.010146,1.116762,-0.001280,,,
1274,5.308333,0.110114,1.718378,-0.113481,0.231438,1.272959,-0.016286,0.009749,1.115850,-0.001535,,,
1275,5.312500,0.110108,1.718364,-0.113454,0.231716,1.270438,-0.016348,0.009384,1.114878,-0.001969,,,
1276,5.316667,0.110093,1.718359,-0.113415,0.231762,1.267700,-0.015550,0.009076,1.113888,-0.002554,,,
1277,5.320833,0.110083,1.718347,-0.113386,0.232179,1.264425,-0.015751,0.008789,1.112792,-0.003333,,,
1278,5.325000,0.110048,1.718343,-0.113361,0.232863,1.262038,-0.014942,0.008409,1.111702,-0.003792,,,
1279,5.329167,0.110026,1.718338,-0.113322,0.233282,1.258772,-0.014660,0.007944,1.110654,-0.003919,,,
1280,5.333333,0.110014,1.718334,-0.113284,0.233636,1.255494,-0.014699,0.007335,1.109217,-0.004634,,,
1281,5.337500,0.109977,1.718329,-0.113264,0.235533,1.253222,-0.009353,0.006721,1.107382,-0.006416,,,
1282,5.341667,0.109887,1.717806,-0.113074,0.235700,1.249867,-0.009691,0.006035,1.104627,-0.010236,,,
1283,5.345833,0.109893,1.718322,-0.113199,0.236804,1.246413,-0.009373,0.005395,1.101348,-0.015071,,,
1284,5.350000,0.109849,1.718327,-0.113170,0.237287,1.242996,-0.009327,0.004920,1.097942,-0.019897,,,
1285,5.354167,0.109804,1.718327,-0.113156,0.238137,1.239334,-0.008633,0.004732,1.094804,-0.023691,,,
1286,5.358333,0.109700,1.717806,-0.112963,0.238688,1.235851,-0.008603,0.004725,1.091933,-0.026627,,,
1287,5.362500,0.109634,1.717801,-0.112929,0.239180,1.232748,-0.007660,0.005628,1.089065,-0.028004,,,
1288,5.366667,0.109411,1.717863,-0.112915,0.239722,1.229154,-0.007741,0.007265,1.086174,-0.028106,,,
1289,5.370833,0.108980,1.717499,-0.112590,0.240633,1.225629,-0.007315,0.009456,1.083231,-0.027217,,,
1290,5.375000,0.108966,1.717441,-0.112652,0.241585,1.222049,-0.006906,0.012026,1.080208,-0.025623,,,
1291,5.379167,0.108892,1.717438,-0.112601,0.242207,1.218347,-0.007021,0.014796,1.077078,-0.023608,,,
1292,5.383333,0.108674,1.717617,-0.112718,0.242874,1.214574,-0.007346,0.017590,1.073813,-0.021456,,,
1293,5.387500,0.108577,1.717587,-0.112678,0.243786,1.210710,-0.007365,0.020230,1.070386,-0.019452,,,
1294,5.391667,0.108460,1.717577,-0.112615,0.244898,1.206824,-0.006869,0.022539,1.066767,-0.017881,,,
1295,5.395833,0.108366,1.717557,-0.112571,0.245812,1.203028,-0.006902,0.024340,1.062930,-0.017027,,,
1296,5.400000,0.108194,1.717728,-0.112597,0.246636,1.199040,-0.007343,0.025827,1.058975,-0.016627,,,
1297,5.404167,0.108088,1.717694,-0.112552,0.247566,1.194768,-0.007663,0.017178,1.061261,-0.016051,,,
1298,5.408333,0.107954,1.717676,-0.112481,0.248669,1.190520,-0.007802,-0.001181,1.069448,-0.015567,,,
1299,5.412500,0.107867,1.717643,-0.112416,0.249884,1.186674,-0.007674,-0.013406,1.073661,-0.015842,,,
1300,5.416667,0.107600,1.717337,-0.111955,0.251054,1.182917,-0.007553,-0.017283,1.072595,-0.016718,,,
1301,5.420833,0.107503,1.717312,-0.111891,0.251983,1.178837,-0.007794,-0.015539,1.068420,-0.018036,,,
1302,5.425000,0.107383,1.717278,-0.111815,0.253078,1.174758,-0.008354,-0.017374,1.067095,-0.018661,,,
1303,5.429167,0.107265,1.717244,-0.111686,0.254605,1.170957,-0.008869,-0.018528,1.064451,-0.019763,,,
1304,5.433333,0.107146,1.717210,-0.111508,0.255736,1.166895,-0.009109,-0.019708,1.061763,-0.020891,,,
1305,5.437500,0.107019,1.717174,-0.111374,0.257135,1.163518,-0.008711,-0.021595,1.060352,-0.021569,,,
1306,5.441667,0.106886,1.717137,-0.111292,0.258477,1.159971,-0.008711,-0.024139,1.058583,-0.022225,,,
1307,5.445833,0.106703,1.717092,-0.111171,0.259494,1.155567,-0.009748,-0.025527,1.056256,-0.023198,,,
1308,5.450000,0.106464,1.717038,-0.111001,0.261222,1.152099,-0.009602,-0.026052,1.053518,-0.024610,,,
1309,5.454167,0.106234,1.716990,-0.110825,0.262974,1.148646,-0.009384,-0.026873,1.050928,-0.026143,,,
1310,5.458333,0.106077,1.716963,-0.110685,0.253526,1.157277,-0.014538,-0.028912,1.048698,-0.027317,,,
1311,5.462500,0.105979,1.716950,-0.110576,0.252618,1.155752,-0.016259,-0.032305,1.046884,-0.027793,,,
1312,5.466667,0.105939,1.716965,-0.110509,0.257308,1.147817,-0.015055,-0.033877,1.044349,-0.028653,,,
1313,5.470833,0.105734,1.716961,-0.110421,0.259058,1.143629,-0.014359,-0.034791,1.041117,-0.029991,,,
1314,5.475000,0.105373,1.716930,-0.110302,0.261050,1.140835,-0.014594,-0.036780,1.038841,-0.031214,,,
1315,5.479167,0.105254,1.716881,-0.110192,0.273644,1.124398,-0.011938,-0.040503,1.038219,-0.031844,,,
1316,5.483333,0.104934,1.716524,-0.110050,0.275626,1.119942,-0.013337,-0.041574,1.035612,-0.033137,,,
1317,5.487500,0.104745,1.716514,-0.109718,0.277757,1.116367,-0.013161,-0.042828,1.032746,-0.034415,,,
1318,5.491667,0.104830,1.716672,-0.109726,0.254349,1.133271,-0.037811,-0.044758,1.030069,-0.035825,,,
1319,5.495833,0.104614,1.716097,-0.109444,0.255652,1.129550,-0.037954,-0.047181,1.027838,-0.037382,,,
1320,5.500000,0.103822,1.716042,-0.108865,0.258262,1.126498,-0.037676,-0.049887,1.025999,-0.038860,,,
1321,5.504167,0.103645,1.715988,-0.108731,0.260314,1.121614,-0.038635,-0.051900,1.023672,-0.040127,,,
1322,5.508333,0.103461,1.715939,-0.108610,0.261599,1.118307,-0.038540,-0.052939,1.020464,-0.041262,,,
1323,5.512500,0.103329,1.715773,-0.108439,0.264638,1.113223,-0.039381,-0.054366,1.017770,-0.042715,,,
